member_id,first_name,last_name,email,phone,dob,state,zip_code,enrollment_date,agent_id,carrier,plan_type
MEM001603,James,Griffin,james33@example.net,488-738-4561,1992-11-10,IN,85130,2023-09-06,AGT0047,Zurich,Vision Premium
MEM001604,Tommy,Kelley,adamsjeffery@example.org,001-285-817-6968,1963-04-08,KY,39271,2023-01-29,AGT0078,VSP,Dental+Vision Bundle
MEM001605,Mike,Mccarthy,kevin21@example.com,583.879.2640x5327,1972-10-24,MI,68972,2023-05-31,AGT0078,Zurich,Dental+Vision Bundle
MEM001606,Allison,Jensen,jessica28@example.net,590.539.7997,1951-02-09,OH,11026,2023-06-15,AGT0012,Zurich,Vision Premium
MEM001607,Heather,Johnson,codyhicks@example.net,+1-265-851-0250x66686,1985-09-04,CA,85203,2024-01-29,AGT0011,Zurich,Dental+Vision Bundle
MEM001608,Stephen,Mooney,fbutler@example.com,001-398-263-2895,1964-11-16,GA,30793,2024-03-09,AGT0033,Zurich,Dental Premium
MEM001609,Allison,Lopez,melissajames@example.org,855-596-3743,1984-05-05,CA,78694,2024-06-29,AGT0040,Zurich,Dental Premium
MEM001610,Cassandra,Gilbert,adrian89@example.com,246-456-5317x08730,1959-10-21,CA,97275,2023-04-02,AGT0045,MetLife,Dental Premium
MEM001611,Melissa,Smith,jillduffy@example.org,(963)625-6732x2348,1985-09-14,KY,74462,2023-08-03,AGT0001,MetLife,Dental+Vision Bundle
MEM001612,Jason,Petty,acontreras@example.org,001-810-290-4886,1958-09-10,OH,98515,2023-01-02,AGT0054,Zurich,Dental Premium
MEM001613,Scott,Cherry,roberttorres@example.com,001-289-537-8595x41760,1988-08-30,IL,65466,2023-10-23,AGT0023,VSP,Dental Basic
MEM001614,Colin,Perry,danielle81@example.org,957-234-6694x4733,1967-10-07,FL,98044,2023-05-18,AGT0024,Zurich,Dental+Vision Bundle
MEM001615,Kelli,Snow,david90@example.net,566-951-8378x47719,2000-11-16,MI,36341,2024-04-06,AGT0024,MetLife,Dental Basic
MEM001616,John,Baker,obrienrichard@example.com,+1-838-606-2502x308,1967-03-20,KY,52049,2023-07-07,AGT0053,VSP,Vision Basic
MEM001617,Leah,Farley,josephwalker@example.org,(248)569-5212x156,1959-10-19,IL,66614,2024-10-01,AGT0011,VSP,Dental Basic
MEM001618,Shannon,Smith,clarkmindy@example.com,+1-946-660-4903x764,1974-10-30,OH,60735,2023-05-08,AGT0044,MetLife,Vision Basic
MEM001619,Russell,Sloan,sandovalnicole@example.com,722-715-0396,1993-07-12,OH,72754,2024-05-04,AGT0002,MetLife,Dental Premium
MEM001620,Kristina,Mckinney,littlerebecca@example.org,7414589333,2002-04-03,IN,71779,2023-01-08,AGT0013,MetLife,Vision Basic
MEM001621,Robert,Espinoza,osmith@example.net,450-602-9573x80101,1983-09-14,CA,46876,2023-01-08,AGT0067,VSP,Dental+Vision Bundle
MEM001622,Melissa,Davis,pruittangelica@example.com,001-719-349-9913x6505,1980-03-27,CA,75944,2024-04-29,AGT0055,VSP,Dental Premium
MEM001623,Cody,Hess,martharay@example.net,418.567.1708x049,1978-04-13,MI,93186,2023-12-18,AGT0047,Zurich,Dental Premium
MEM001624,Frank,Houston,andre19@example.com,729-433-2134,1955-02-19,TN,18165,2024-09-17,AGT0043,MetLife,Dental Basic
MEM001625,Bobby,Savage,blake03@example.com,+1-817-875-8856x27480,1962-06-17,IN,14423,2024-02-16,AGT0078,MetLife,Dental+Vision Bundle
MEM001626,Carlos,Hull,rebeccamccormick@example.net,(703)906-9516,1972-04-19,TN,88813,2023-10-14,AGT0058,Zurich,Vision Premium
MEM001627,Christopher,Rodriguez,pwilliams@example.org,+1-211-423-9933,1996-03-12,GA,43039,2024-05-01,AGT0025,MetLife,Dental+Vision Bundle
MEM001628,Michael,Golden,icarpenter@example.org,(823)314-5968x89109,1951-06-29,TN,75306,2023-11-26,AGT0006,Zurich,Dental Premium
MEM001629,Kathryn,Dalton,rasmussenmichael@example.com,(311)820-3608,1970-12-15,CA,36425,2024-03-30,AGT0063,VSP,Vision Premium
MEM001630,Kimberly,Pugh,kingjulie@example.com,5816971408,1981-04-02,GA,56187,2023-03-25,AGT0061,Zurich,Dental+Vision Bundle
MEM001631,Anne,Baker,anthony60@example.net,+1-758-206-2745x66983,1984-07-12,KY,64347,2023-04-13,AGT0078,MetLife,Vision Premium
MEM001632,Jonathan,Franklin,christian29@example.net,5496577625,2001-04-22,TX,60025,2024-06-16,AGT0005,MetLife,Vision Basic
MEM001633,Richard,Myers,humphreylindsay@example.org,9166472861,1977-01-13,TX,88620,2023-03-31,AGT0060,MetLife,Dental+Vision Bundle
MEM001634,Jennifer,Wu,brandi02@example.net,(229)576-1166x2866,1993-04-04,TX,40929,2023-04-29,AGT0031,MetLife,Dental Basic
MEM001635,Candice,Anderson,mwalter@example.net,+1-367-701-6562x77402,1958-01-09,OH,65675,2024-11-06,AGT0056,Zurich,Dental Basic
MEM001636,Stephanie,Clark,marcohill@example.org,925-460-0858x94961,1984-05-28,KY,14656,2023-12-01,AGT0029,Zurich,Dental Premium
MEM001637,Michael,Sweeney,kendra05@example.net,853.213.1845,1961-01-16,IL,43674,2024-05-02,AGT0069,Zurich,Vision Premium
MEM001638,Cheyenne,Calderon,keithhernandez@example.org,(510)391-2944,1979-11-10,MI,36829,2023-04-03,AGT0074,Zurich,Dental Basic
MEM001639,Regina,Davidson,campbellanthony@example.net,383.343.7798x2402,1983-10-28,GA,56479,2023-12-18,AGT0072,VSP,Dental+Vision Bundle
MEM001640,Sarah,Thomas,robinsoncindy@example.net,+1-981-881-0096x24265,1973-03-30,OH,28949,2023-08-17,AGT0038,MetLife,Dental Basic
MEM001641,Erin,Ward,shayes@example.com,(963)448-8823,2003-02-17,MI,41731,2023-12-15,AGT0015,Zurich,Dental Premium
MEM001642,Lance,Adkins,danielleharris@example.org,578-682-8050,1984-02-10,CA,44594,2023-11-17,AGT0001,VSP,Dental Basic
MEM001643,Michael,Spencer,williamruiz@example.org,976-676-6608x288,1967-01-13,GA,42568,2024-07-02,AGT0055,VSP,Vision Premium
MEM001644,Jasmine,Carey,qmiller@example.org,5753313685,1961-05-01,TX,49183,2024-11-26,AGT0078,Zurich,Dental Basic
MEM001645,Kimberly,Fletcher,qanderson@example.net,2748144301,1950-10-29,TX,11199,2024-02-09,AGT0059,VSP,Dental Basic
MEM001646,Joshua,Mitchell,brittanycamacho@example.com,757-544-3319x9711,1969-08-22,FL,30265,2023-10-31,AGT0059,MetLife,Vision Basic
MEM001647,Lori,Eaton,bmartin@example.net,901.700.3434x499,1953-01-30,CA,97349,2023-05-30,AGT0041,VSP,Vision Basic
MEM001648,Jennifer,Haynes,usims@example.net,681.578.6021x59927,1974-07-14,CA,60314,2023-05-07,AGT0062,Zurich,Dental+Vision Bundle
MEM001649,Samuel,Hull,travisroberts@example.org,631.222.2395,1976-02-25,GA,58037,2024-05-21,AGT0008,VSP,Dental Basic
MEM001650,Alexander,Hayes,hooperjessica@example.net,836.887.4777x40703,1970-03-12,IN,54388,2023-08-04,AGT0023,VSP,Vision Premium
MEM001651,Michele,Hendrix,richard07@example.com,001-822-482-1282x193,1964-04-13,IN,63515,2023-11-03,AGT0071,VSP,Dental Premium
MEM001652,Angela,Green,qanderson@example.net,493.230.4596,1992-06-22,TN,53230,2024-11-25,AGT0051,VSP,Dental Basic
MEM001653,Richard,Levy,clayamy@example.org,323-344-3584,1975-05-02,MI,68770,2023-10-17,AGT0071,VSP,Dental Basic
MEM001654,Diane,Jarvis,jbell@example.com,(210)663-7817,2002-01-26,IN,73784,2023-11-28,AGT0039,VSP,Vision Premium
MEM001655,Jennifer,Hurley,hking@example.org,665-495-5859,1962-05-05,FL,10102,2024-08-14,AGT0062,VSP,Dental+Vision Bundle
MEM001656,Cindy,Porter,sandraclark@example.com,865.997.2767,1969-07-27,MI,62922,2023-08-03,AGT0002,VSP,Vision Premium
MEM001657,Tony,Bradley,kristina61@example.org,001-641-474-9195x38088,1959-02-23,IL,57170,2024-08-12,AGT0049,VSP,Vision Premium
MEM001658,Kristin,Wyatt,jameslawson@example.net,661.250.0111x3915,1955-01-20,OH,40847,2023-06-22,AGT0046,VSP,Dental Basic
MEM001659,Justin,Curry,fbonilla@example.net,(814)399-0108,1960-07-12,TX,50894,2023-02-23,AGT0044,Zurich,Dental Premium
MEM001660,Kimberly,Solomon,margaret90@example.com,+1-899-915-7380x6799,1986-03-31,MI,87835,2023-06-02,AGT0005,MetLife,Dental Basic
MEM001661,Jerry,Hayes,silvapreston@example.org,(737)826-4320,1977-02-26,CA,74899,2024-05-15,AGT0023,Zurich,Vision Premium
MEM001662,Ariel,Pollard,rhonda97@example.org,+1-355-979-3277x01154,1958-01-15,FL,89096,2024-11-17,AGT0049,VSP,Vision Basic
MEM001663,Victor,Garrett,jessicahorn@example.org,001-868-356-8888,1982-12-15,IN,05079,2024-03-31,AGT0016,MetLife,Dental Basic
MEM001664,Sarah,Mills,wgonzalez@example.net,(579)443-3644x7026,1995-09-25,MI,64726,2024-05-15,AGT0003,Zurich,Vision Basic
MEM001665,Randall,Vasquez,wdyer@example.com,+1-964-358-7669x494,1993-01-07,KY,46228,2024-08-09,AGT0013,Zurich,Dental Basic
MEM001666,Michael,Fuller,joshuaramos@example.com,802-740-5377x29084,1988-11-27,KY,30253,2024-05-10,AGT0074,MetLife,Dental Basic
MEM001667,Darlene,Green,younglinda@example.com,780-878-0538x338,1998-03-23,IL,76568,2023-03-07,AGT0052,Zurich,Dental Basic
MEM001668,Jacob,Griffith,wrightcarolyn@example.com,001-280-840-7373x0415,1998-02-15,TX,29130,2024-07-23,AGT0063,MetLife,Vision Basic
MEM001669,Gregory,Mayo,mary51@example.org,001-826-958-3879x6334,1998-05-10,OH,37349,2024-08-21,AGT0027,Zurich,Dental+Vision Bundle
MEM001670,Deborah,Adams,vshields@example.org,332.773.9974,2003-10-01,IL,78441,2023-07-05,AGT0001,Zurich,Dental Premium
MEM001671,Dwayne,Brown,lisa10@example.org,7273607819,1961-01-14,IN,51847,2023-11-18,AGT0017,Zurich,Dental Basic
MEM001672,Kerry,Holmes,oalvarez@example.com,583.730.6144,1957-11-17,TX,59114,2023-06-15,AGT0033,MetLife,Dental Basic
MEM001673,Michelle,Watson,nrice@example.com,9527602706,1995-05-30,KY,57217,2023-05-08,AGT0047,Zurich,Dental Basic
MEM001674,Katelyn,Brown,fieldsrobin@example.net,+1-912-692-3613x91237,1950-01-03,MI,48200,2024-11-04,AGT0039,MetLife,Dental+Vision Bundle
MEM001675,Carmen,Chapman,susan13@example.org,768.370.5807x9106,1976-04-28,TX,04428,2024-06-15,AGT0057,MetLife,Vision Basic
MEM001676,Lori,Adams,djohnson@example.net,584.678.4830,1996-11-21,TN,68336,2023-11-17,AGT0078,Zurich,Vision Basic
MEM001677,Maureen,Bell,ryancline@example.net,304-949-2728x0903,1954-01-05,MI,73125,2023-04-12,AGT0005,MetLife,Dental Basic
MEM001678,Misty,Hunter,qlara@example.org,001-716-578-5984x4408,1962-01-15,CA,03640,2023-08-09,AGT0071,MetLife,Vision Basic
MEM001679,James,Lopez,murraypaige@example.com,4525699015,1961-07-12,CA,85563,2023-10-12,AGT0055,MetLife,Vision Basic
MEM001680,Benjamin,Anderson,ojames@example.org,+1-323-756-5403x079,1984-04-02,IL,36569,2023-09-24,AGT0052,VSP,Dental Basic
MEM001681,Linda,Skinner,feliciaclark@example.org,2122953185,1988-02-28,IL,38801,2023-09-18,AGT0069,MetLife,Dental Basic
MEM001682,David,Miller,hollychang@example.net,(682)904-8109x3054,1967-04-14,TN,29011,2023-10-03,AGT0073,Zurich,Vision Basic
MEM001683,Rose,Howard,ngreene@example.net,524.455.3815x18272,1964-09-19,GA,57725,2024-06-07,AGT0020,VSP,Dental+Vision Bundle
MEM001684,Sarah,Christian,miranda18@example.com,(755)276-8815,1983-12-31,IN,32440,2024-03-20,AGT0078,MetLife,Dental Basic
MEM001685,Brian,Palmer,nluna@example.com,348-776-1504x8849,1997-09-06,OH,97113,2023-05-08,AGT0071,VSP,Dental Basic
MEM001686,Anthony,Armstrong,keith40@example.org,307-269-5559x35588,1957-12-25,TN,67057,2024-10-17,AGT0043,VSP,Dental Basic
MEM001687,Katherine,Anderson,seanparsons@example.com,577.974.5925x412,1974-07-20,IN,19950,2023-08-20,AGT0013,VSP,Dental+Vision Bundle
MEM001688,Melissa,Doyle,timothyharrison@example.org,6708455948,1983-12-21,OH,61035,2023-08-16,AGT0016,MetLife,Vision Basic
MEM001689,Peggy,Weeks,grahamdavid@example.net,001-556-771-2559,2002-10-29,FL,04416,2023-11-10,AGT0013,Zurich,Dental Premium
MEM001690,Sarah,Frank,ngriffin@example.net,8647122727,1975-04-20,TX,26367,2024-08-08,AGT0035,Zurich,Dental Basic
MEM001691,Linda,Mcmahon,stacy34@example.org,700.754.5583x4559,1965-04-27,TN,57535,2023-02-19,AGT0050,MetLife,Dental Premium
MEM001692,Laurie,Mullen,qgay@example.org,757.266.8089,1997-09-13,TX,40022,2024-11-25,AGT0077,VSP,Vision Basic
MEM001693,Vanessa,Manning,johnsonrobert@example.net,7434171557,1973-03-29,IN,12754,2023-05-11,AGT0066,Zurich,Dental Basic
MEM001694,Connie,Riley,jeffreyhawkins@example.org,001-293-716-0898x88501,1962-10-20,GA,49234,2023-05-10,AGT0073,Zurich,Dental Premium
MEM001695,Kristy,Arnold,davismike@example.org,(502)564-0093,1983-03-18,MI,75299,2024-10-16,AGT0078,VSP,Vision Premium
MEM001696,Ryan,Porter,lopezaaron@example.net,588.678.2188,1989-05-19,TN,37637,2023-07-07,AGT0060,Zurich,Dental Premium
MEM001697,Stephanie,Cole,mullinsrobert@example.com,(863)842-0834x81242,1996-09-14,MI,38787,2024-03-14,AGT0040,Zurich,Dental+Vision Bundle
MEM001698,Timothy,Hernandez,bparker@example.com,383.927.9663x795,1986-06-21,TN,58648,2023-11-09,AGT0012,Zurich,Dental Basic
MEM001699,Mallory,Turner,larryfox@example.net,544-369-3995,1958-05-27,IL,43366,2023-09-03,AGT0074,MetLife,Dental Basic
MEM001700,Mark,Kim,desiree39@example.com,8268908964,1999-09-19,FL,55328,2023-10-20,AGT0002,VSP,Vision Premium
MEM001701,Elizabeth,Morton,benjamindavid@example.net,(929)423-2468,1993-01-12,FL,24846,2023-05-20,AGT0066,Zurich,Dental+Vision Bundle
MEM001702,Rebecca,Perez,jerrymann@example.com,7619386748,1961-03-09,GA,66226,2024-06-29,AGT0002,Zurich,Dental Basic
MEM001703,John,Hebert,mark65@example.net,001-876-957-8680x05512,1988-02-16,TX,85915,2023-01-08,AGT0045,MetLife,Dental+Vision Bundle
MEM001704,Roger,Fowler,jason63@example.org,205.261.4653x442,1997-05-19,CA,38752,2024-11-08,AGT0006,Zurich,Dental Premium
MEM001705,Edward,Hooper,dramos@example.net,752-203-5191,1996-12-19,MI,45108,2023-06-22,AGT0023,MetLife,Dental Premium
MEM001706,Robert,Burton,jeffreykoch@example.net,408-914-3229x87663,1996-02-01,TN,88531,2023-05-17,AGT0007,VSP,Vision Basic
MEM001707,Brittany,Moran,david38@example.org,7604891700,1983-06-28,OH,17135,2023-06-24,AGT0044,Zurich,Dental Basic
MEM001708,Carrie,Rice,stephen49@example.com,(899)305-2702x599,1960-07-29,KY,15320,2024-07-06,AGT0039,VSP,Dental Premium
MEM001709,Laurie,Lewis,bradleydunlap@example.org,+1-377-851-3061x0922,1950-03-15,CA,72559,2023-08-07,AGT0051,MetLife,Dental+Vision Bundle
MEM001710,Briana,Roberts,madelinerodriguez@example.com,620.543.1927,1996-04-01,IN,11902,2024-10-20,AGT0060,Zurich,Dental+Vision Bundle
MEM001711,Hayden,Coleman,raymond02@example.org,461.665.5806,1981-12-01,IN,59966,2023-02-28,AGT0079,VSP,Dental Premium
MEM001712,Mark,Morgan,ibryant@example.org,+1-936-270-2751x00568,1959-08-13,IN,56372,2023-12-29,AGT0045,Zurich,Dental Basic
MEM001713,Beth,Flores,bartonteresa@example.org,001-581-567-9323x539,1950-10-18,OH,02689,2023-12-30,AGT0056,VSP,Dental Basic
MEM001714,Crystal,Wood,jessica51@example.com,470-879-4321x83024,1996-02-22,IL,90076,2024-06-25,AGT0053,MetLife,Dental+Vision Bundle
MEM001715,Joseph,Brady,courtney51@example.net,2207411548,1963-12-18,KY,13415,2023-01-08,AGT0029,VSP,Dental Premium
MEM001716,Brendan,Walker,peter53@example.org,(633)305-7543x70098,1982-09-13,GA,53666,2023-11-03,AGT0024,Zurich,Dental+Vision Bundle
MEM001717,Kelli,Baker,chickman@example.net,+1-521-570-4701x2592,1989-05-07,FL,82759,2023-04-22,AGT0021,MetLife,Dental Premium
MEM001718,Lori,Garner,colemary@example.net,(368)917-6975x059,1950-07-10,TN,97428,2024-03-20,AGT0026,MetLife,Dental Basic
MEM001719,Joel,Norris,anthonymiles@example.org,+1-855-691-6983x31793,1961-12-29,GA,84856,2023-02-11,AGT0054,Zurich,Dental Premium
MEM001720,Victor,Stone,jennifer06@example.com,001-745-225-9357x076,1964-05-20,MI,76070,2023-02-02,AGT0062,Zurich,Dental+Vision Bundle
MEM001721,Jose,White,harrisonnicole@example.com,(822)271-9260x26118,1987-10-12,FL,97429,2023-05-02,AGT0071,VSP,Vision Premium
MEM001722,David,Fritz,ryansmith@example.net,294-590-8170,1979-02-23,GA,18318,2023-05-11,AGT0065,Zurich,Dental+Vision Bundle
MEM001723,Victor,Sullivan,alisoncooper@example.net,+1-487-377-7014x97268,1961-10-16,OH,14287,2024-02-03,AGT0014,MetLife,Dental Basic
MEM001724,Anna,Simmons,btorres@example.com,735.395.6919x220,1994-11-10,IN,27325,2023-12-19,AGT0031,MetLife,Vision Premium
MEM001725,Micheal,Allen,urobles@example.net,+1-992-550-0751x67486,1988-07-19,CA,48094,2023-12-17,AGT0002,VSP,Vision Basic
MEM001726,Amber,Arnold,burnstyler@example.net,547.579.3599x584,1993-08-05,OH,49370,2023-10-16,AGT0055,MetLife,Vision Basic
MEM001727,Paul,Lane,lwalton@example.com,(301)493-0646,1966-10-07,MI,50508,2024-06-07,AGT0036,MetLife,Dental+Vision Bundle
MEM001728,Lisa,Rodriguez,carrollsuzanne@example.net,935.530.3138,1988-07-02,MI,05692,2023-09-11,AGT0061,Zurich,Vision Premium
MEM001729,Manuel,Long,zacharyrojas@example.com,(933)655-2620x294,1995-01-25,CA,63422,2023-04-16,AGT0024,MetLife,Dental+Vision Bundle
MEM001730,William,Wilson,richardbond@example.net,445.517.3922,1963-05-06,MI,11341,2024-08-28,AGT0016,MetLife,Dental Premium
MEM001731,Scott,Stevens,arogers@example.org,001-947-350-5577,1967-03-30,IL,60621,2023-10-08,AGT0055,MetLife,Vision Basic
MEM001732,Kevin,Jones,elizabethlewis@example.net,435-238-1157x50927,1954-07-28,GA,81621,2023-04-04,AGT0053,Zurich,Dental Premium
MEM001733,Joseph,Johnson,oscarmiles@example.com,856.929.4339x168,1970-10-06,MI,01125,2024-10-10,AGT0044,VSP,Vision Basic
MEM001734,Lindsay,Medina,allen94@example.org,001-594-741-0104x27974,1988-04-25,IN,36992,2024-06-06,AGT0039,MetLife,Dental Premium
MEM001735,Mckenzie,Hernandez,rodriguezalicia@example.org,589.669.9132x93575,1981-06-29,GA,66403,2023-10-15,AGT0032,VSP,Dental+Vision Bundle
MEM001736,Pam,Jones,nguyenvictor@example.org,775-660-1642x6245,1953-09-01,IN,55056,2023-07-06,AGT0007,Zurich,Vision Premium
MEM001737,Veronica,Smith,suzannerivas@example.com,001-946-592-2394x071,1975-08-07,FL,87848,2023-08-06,AGT0036,Zurich,Dental Basic
MEM001738,Kenneth,Hill,zgentry@example.net,747-300-6039x81079,1972-08-19,FL,51774,2023-07-09,AGT0047,VSP,Dental Premium
MEM001739,James,Anderson,cynthia12@example.org,(224)717-5616,1951-03-24,TX,57664,2023-04-10,AGT0017,VSP,Dental Premium
MEM001740,Johnny,Greer,joseph33@example.net,366.750.2859,2002-11-01,TX,57005,2024-01-06,AGT0078,VSP,Dental Basic
MEM001741,Heather,Suarez,gonzalescheyenne@example.net,(378)329-0524x922,1968-11-04,CA,84796,2023-10-10,AGT0050,MetLife,Dental+Vision Bundle
MEM001742,Gina,Santos,ashleylozano@example.com,314.614.0138x56993,2003-12-29,OH,22574,2023-05-14,AGT0006,Zurich,Dental+Vision Bundle
MEM001743,Robert,Moore,poolelori@example.org,674-802-0984,1967-02-01,MI,81538,2024-11-01,AGT0058,MetLife,Dental Basic
MEM001744,Tina,Palmer,npowell@example.com,+1-818-927-2913,1980-10-06,KY,88060,2024-07-13,AGT0061,MetLife,Vision Basic
MEM001745,Mark,Lawson,gentrylarry@example.com,001-291-753-2180x113,1953-12-06,IL,18509,2023-06-07,AGT0025,VSP,Vision Basic
MEM001746,Jeff,Howard,paigeyoung@example.org,+1-940-322-4626,2000-04-09,TN,83041,2023-09-16,AGT0047,VSP,Vision Basic
MEM001747,John,Deleon,cooleylawrence@example.com,(238)667-0776,1989-02-15,OH,18145,2023-05-01,AGT0062,VSP,Vision Basic
MEM001748,Christine,Dennis,bbowman@example.net,(674)208-7721x0752,1951-12-18,IL,03183,2024-05-30,AGT0077,VSP,Vision Premium
MEM001749,John,Robinson,khanmitchell@example.org,4978247254,1975-12-27,IN,45898,2023-05-13,AGT0073,MetLife,Vision Premium
MEM001750,Keith,Brown,brittneywashington@example.com,001-839-585-2381x82893,1985-08-30,FL,88400,2023-07-14,AGT0069,Zurich,Dental+Vision Bundle
MEM001751,Courtney,Waters,bdunn@example.net,3707423573,1989-04-10,TX,76367,2023-06-19,AGT0050,Zurich,Vision Premium
MEM001752,Joe,Hoover,lmaldonado@example.org,+1-713-253-4705x07077,1974-05-11,MI,95294,2024-02-15,AGT0024,MetLife,Dental Basic
MEM001753,Angelica,Ellison,ashley99@example.net,(735)776-8662x1380,2003-02-14,IN,10063,2023-08-12,AGT0066,VSP,Vision Basic
MEM001754,Cheryl,Morrow,jodi42@example.org,(695)351-3305x915,1973-03-22,KY,76763,2024-06-21,AGT0029,VSP,Vision Premium
MEM001755,Robert,Hopkins,daniel10@example.net,(674)351-3636x59050,1960-09-07,IL,64888,2024-07-19,AGT0029,MetLife,Vision Basic
MEM001756,John,Andrade,donaldgreen@example.com,001-378-970-3238x128,1953-07-04,IL,08775,2023-10-26,AGT0036,MetLife,Dental Premium
MEM001757,Olivia,Marks,michaelvalencia@example.net,552.311.2759x637,1972-05-04,MI,11993,2023-02-22,AGT0069,MetLife,Dental Basic
MEM001758,Kevin,Skinner,johntravis@example.org,+1-686-223-0659,1983-02-12,TN,04007,2023-12-22,AGT0011,Zurich,Dental+Vision Bundle
MEM001759,Jimmy,Reilly,hicksandrew@example.net,(248)351-0021x82414,1961-12-27,GA,59187,2023-09-28,AGT0079,VSP,Dental Premium
MEM001760,Brandon,Holmes,obrown@example.net,487.232.1499x9703,1950-12-08,TN,37214,2023-02-28,AGT0029,Zurich,Dental+Vision Bundle
MEM001761,Jacob,Collins,uscott@example.org,342-210-6510x0460,1972-12-19,IN,82946,2023-06-30,AGT0069,Zurich,Dental+Vision Bundle
MEM001762,Kelly,Gonzalez,matthewcook@example.net,994.420.7223x956,1959-07-20,GA,86606,2024-08-20,AGT0033,Zurich,Vision Basic
MEM001763,Christopher,Gray,pagelauren@example.net,001-989-987-8776x77513,1968-06-30,FL,86521,2024-07-18,AGT0029,VSP,Dental Premium
MEM001764,Charles,Clarke,patelaudrey@example.net,620.748.7304x519,1985-06-24,IL,45272,2024-08-18,AGT0058,MetLife,Vision Premium
MEM001765,Jocelyn,Ortiz,brewerkristy@example.net,641.288.0796,1983-01-27,IL,33003,2024-03-20,AGT0062,MetLife,Vision Basic
MEM001766,Connie,Pope,nancy58@example.com,+1-639-518-5362x054,1966-08-07,IL,31373,2024-04-15,AGT0025,Zurich,Vision Basic
MEM001767,Brandy,West,johnathan63@example.net,267-702-0715x37842,1975-04-22,IN,47561,2023-07-04,AGT0040,MetLife,Dental+Vision Bundle
MEM001768,Faith,Bailey,katelyn54@example.com,001-307-289-6778x88922,1966-11-08,OH,97529,2024-02-08,AGT0019,MetLife,Dental Premium
MEM001769,Benjamin,Chan,frostandrew@example.net,671-312-4617x5780,1986-02-10,OH,03513,2024-04-10,AGT0068,MetLife,Vision Premium
MEM001770,Stephanie,Duke,fortiz@example.net,(944)326-2447x04986,1958-12-12,GA,15571,2023-01-13,AGT0050,MetLife,Dental Basic
MEM001771,Linda,Petty,aowens@example.org,925.570.4430,1953-12-04,IL,18143,2023-01-14,AGT0032,MetLife,Dental Premium
MEM001772,Kyle,Bennett,kbarton@example.net,449.603.0438x1779,2003-10-18,IN,53446,2024-10-04,AGT0002,MetLife,Vision Basic
MEM001773,Mckenzie,Martin,hjohnson@example.org,530-318-6432,1957-08-16,MI,35141,2023-12-13,AGT0018,VSP,Vision Premium
MEM001774,Sandra,Norris,collin12@example.com,(491)770-0343x743,1964-08-20,KY,50483,2024-03-30,AGT0043,VSP,Dental Basic
